Timestamp,Warehouse_ID,Section_ID,Shelf_ID,Product_ID,RFID_Tag_ID,Current_Stock_Level,Stock_Capacity,Temperature_C,Humidity_%,Order_ID,Order_Quantity,Order_Fulfillment_Time_sec,Picking_Route_ID,Agent_ID,Transport_Delay_sec,Actual_Demand,Target
2024-01-14 05:20:00,W2,A10,S09,P153,T33939,138,165,25.05,68.25,O7586,36,278,R040,Agt061,29,105,0
2024-01-14 05:30:00,W3,A17,S18,P196,T83594,139,238,21.46,36.99,O3457,32,276,R012,Agt076,113,110,0
2024-01-14 05:40:00,W2,A06,S02,P166,T63594,186,270,19.26,68.27,O4416,23,235,R028,Agt035,43,43,0
2024-01-14 05:50:00,W3,A04,S10,P156,T11424,16,281,19.55,60.93,O2468,20,365,R033,Agt008,37,96,1
2024-01-14 06:00:00,W3,A05,S10,P110,T65818,33,172,22.15,64.99,O1651,5,98,R035,Agt065,3,57,1
2024-01-14 06:10:00,W3,A15,S28,P182,T92356,42,212,25.27,45.44,O5781,42,334,R015,Agt066,91,48,1
2024-01-14 06:20:00,W3,A18,S17,P177,T51760,123,177,25.14,37.43,O8616,9,25,R045,Agt005,101,29,0
2024-01-14 06:30:00,W1,A03,S24,P189,T40632,114,229,27.65,37.52,O3939,15,106,R030,Agt010,25,29,0
2024-01-14 06:40:00,W3,A20,S08,P174,T83658,32,283,20.21,51.54,O4085,9,83,R049,Agt065,111,19,0
2024-01-14 06:50:00,W2,A15,S17,P149,T73114,101,173,26.2,49.71,O5291,22,48,R013,Agt035,41,69,0
2024-01-14 07:00:00,W2,A08,S05,P130,T74764,116,237,21.82,44.18,O9957,43,96,R038,Agt039,5,13,0
2024-01-14 07:10:00,W1,A16,S29,P168,T16704,44,286,20.0,66.68,O8480,19,33,R041,Agt064,8,35,0
2024-01-14 07:20:00,W1,A16,S29,P167,T83157,192,173,25.42,47.62,O6536,15,98,R038,Agt009,79,109,0
2024-01-14 07:30:00,W2,A10,S19,P120,T64674,16,177,26.18,49.78,O1662,35,287,R026,Agt005,82,26,1
2024-01-14 07:40:00,W1,A13,S27,P145,T20951,41,250,25.45,49.86,O1550,18,166,R021,Agt036,3,10,0
2024-01-14 07:50:00,W3,A06,S14,P121,T92201,61,278,27.96,59.04,O9208,6,422,R047,Agt010,56,112,1
2024-01-14 08:00:00,W2,A19,S19,P150,T65852,164,261,21.27,56.84,O6730,23,212,R005,Agt043,72,63,0
2024-01-14 08:10:00,W2,A03,S04,P147,T56874,140,153,18.6,51.38,O6135,41,227,R026,Agt040,72,106,0
2024-01-14 08:20:00,W2,A12,S15,P196,T36888,18,254,26.42,51.39,O9498,12,299,R017,Agt006,91,12,0
2024-01-14 08:30:00,W3,A01,S22,P162,T33180,140,214,18.43,35.91,O2060,30,194,R022,Agt008,59,100,0
2024-01-14 08:40:00,W2,A13,S10,P164,T89001,139,165,26.07,68.15,O4811,7,46,R002,Agt052,69,43,0
2024-01-14 08:50:00,W3,A15,S19,P103,T26000,100,229,19.21,57.75,O9164,21,329,R034,Agt030,95,29,0
2024-01-14 09:00:00,W2,A02,S20,P151,T23185,39,166,20.3,66.5,O3504,25,476,R049,Agt005,114,52,1
2024-01-14 09:10:00,W3,A09,S19,P150,T45305,142,240,21.11,64.84,O5630,27,189,R044,Agt077,90,45,0
2024-01-14 09:20:00,W3,A08,S12,P152,T33453,148,261,19.08,48.09,O5313,16,245,R039,Agt010,111,110,0
2024-01-14 09:30:00,W3,A19,S23,P144,T38747,133,229,18.65,60.97,O8634,20,204,R017,Agt054,107,29,0
2024-01-14 09:40:00,W1,A07,S14,P173,T38210,163,214,22.55,46.94,O9865,25,25,R029,Agt099,45,114,0
2024-01-14 09:50:00,W2,A17,S28,P103,T40664,198,182,26.65,52.05,O8431,13,39,R025,Agt056,38,80,0
2024-01-14 10:00:00,W1,A17,S10,P171,T96746,6,155,22.7,40.34,O8863,4,85,R036,Agt010,104,95,1
2024-01-14 10:10:00,W2,A09,S24,P132,T62208,126,239,25.21,37.69,O4394,27,293,R006,Agt078,21,80,0
2024-01-14 10:20:00,W1,A14,S16,P188,T65916,114,248,21.93,40.23,O9904,47,188,R014,Agt079,37,35,0
2024-01-14 10:30:00,W2,A01,S12,P113,T28443,32,164,24.41,57.43,O8420,16,385,R006,Agt028,8,43,1
2024-01-14 10:40:00,W1,A07,S23,P104,T97699,69,252,27.51,69.43,O8701,19,146,R044,Agt005,28,72,1
2024-01-14 10:50:00,W2,A17,S16,P184,T11719,42,162,25.12,45.05,O9823,19,49,R020,Agt051,88,56,1
2024-01-14 11:00:00,W2,A07,S30,P174,T64093,49,236,18.43,44.88,O2611,49,202,R011,Agt026,100,105,1
2024-01-14 11:10:00,W1,A10,S12,P122,T75651,125,258,21.26,37.3,O8114,23,464,R031,Agt039,90,14,0
2024-01-14 11:20:00,W1,A06,S26,P157,T69231,54,298,18.08,40.5,O3173,33,407,R020,Agt040,49,39,0
2024-01-14 11:30:00,W1,A17,S07,P169,T66103,198,215,19.69,60.95,O5331,26,150,R027,Agt076,5,59,0
2024-01-14 11:40:00,W2,A07,S06,P195,T96410,177,285,23.15,42.31,O4629,8,66,R022,Agt007,84,53,0
2024-01-14 11:50:00,W2,A02,S18,P123,T13666,57,273,23.84,45.04,O9938,25,407,R031,Agt017,15,113,1
2024-01-14 12:00:00,W2,A09,S26,P104,T61038,157,275,27.96,46.51,O9261,44,350,R022,Agt091,68,85,0
2024-01-14 12:10:00,W2,A10,S21,P155,T52122,187,253,27.11,47.91,O2519,29,142,R049,Agt078,16,22,0
2024-01-14 12:20:00,W2,A11,S07,P196,T68886,123,180,22.6,36.38,O6839,24,248,R001,Agt031,40,97,0
2024-01-14 12:30:00,W3,A08,S30,P114,T95650,113,256,25.9,61.48,O7788,4,352,R043,Agt005,14,66,0
2024-01-14 12:40:00,W1,A09,S12,P183,T29881,198,254,18.13,54.14,O1209,3,245,R040,Agt079,6,58,0
2024-01-14 12:50:00,W1,A12,S19,P107,T73112,52,280,27.66,35.56,O9747,34,309,R041,Agt040,95,67,1
2024-01-14 13:00:00,W3,A16,S18,P164,T30451,139,299,27.06,56.99,O4722,7,461,R018,Agt063,6,17,0
2024-01-14 13:10:00,W3,A19,S22,P170,T28085,172,203,19.26,39.5,O6695,35,170,R027,Agt043,17,56,0
2024-01-14 13:20:00,W3,A05,S27,P106,T98229,91,261,24.34,49.12,O3271,20,405,R030,Agt025,14,93,1
2024-01-14 13:30:00,W3,A15,S07,P131,T88297,125,205,23.88,65.48,O4532,10,313,R015,Agt005,31,32,0
2024-01-14 13:40:00,W3,A15,S01,P157,T16404,13,192,21.29,62.22,O9671,27,190,R038,Agt078,99,100,1
2024-01-14 13:50:00,W2,A10,S30,P128,T65300,184,193,23.33,56.23,O8957,8,32,R015,Agt090,56,57,0
2024-01-14 14:00:00,W2,A07,S28,P146,T47203,196,252,19.69,44.62,O2033,9,333,R036,Agt095,59,33,0
2024-01-14 14:10:00,W1,A04,S19,P108,T79221,18,227,19.64,36.33,O3171,39,429,R044,Agt052,82,101,1
2024-01-14 14:20:00,W2,A02,S09,P110,T64813,39,237,24.99,69.81,O8527,7,62,R049,Agt020,86,56,1
2024-01-14 14:30:00,W2,A08,S23,P194,T24973,165,241,23.46,52.45,O4762,4,232,R045,Agt055,97,98,0
2024-01-14 14:40:00,W1,A14,S21,P187,T13768,69,201,18.41,37.33,O4174,49,100,R040,Agt047,113,89,1
2024-01-14 14:50:00,W1,A13,S27,P114,T49685,106,172,19.34,65.99,O1311,13,148,R031,Agt060,51,94,0
2024-01-14 15:00:00,W3,A01,S04,P167,T60902,109,157,25.14,67.01,O2866,10,159,R041,Agt077,6,25,0
2024-01-14 15:10:00,W2,A01,S22,P121,T78603,154,164,20.04,47.68,O6138,3,396,R022,Agt010,44,54,0
2024-01-14 15:20:00,W1,A10,S10,P171,T52665,191,251,24.08,39.43,O6212,32,439,R035,Agt028,80,115,0
2024-01-14 15:30:00,W1,A18,S16,P164,T19203,167,218,22.56,62.37,O9234,22,254,R019,Agt099,86,83,0
2024-01-14 15:40:00,W1,A20,S15,P198,T86046,20,272,27.65,38.75,O1475,48,63,R045,Agt012,88,31,1
2024-01-14 15:50:00,W2,A14,S06,P185,T60933,95,179,20.9,65.67,O8636,7,410,R011,Agt078,102,44,0
2024-01-14 16:00:00,W3,A01,S02,P142,T87154,66,208,19.7,46.42,O3814,14,47,R024,Agt092,72,73,1
2024-01-14 16:10:00,W1,A16,S15,P122,T58538,6,172,23.41,44.8,O7505,46,339,R020,Agt052,59,113,1
2024-01-14 16:20:00,W3,A20,S18,P152,T17113,136,284,18.67,43.84,O7499,41,72,R021,Agt073,65,50,0
2024-01-14 16:30:00,W2,A15,S05,P165,T81821,198,209,22.43,63.02,O5471,5,281,R017,Agt009,52,26,0
2024-01-14 16:40:00,W3,A08,S03,P199,T44310,62,171,18.62,43.05,O5047,42,56,R044,Agt034,66,106,1
2024-01-14 16:50:00,W2,A08,S16,P128,T14872,54,244,23.93,40.1,O4375,27,388,R009,Agt084,102,34,0
2024-01-14 17:00:00,W1,A06,S16,P124,T16100,94,205,26.18,51.01,O2255,18,484,R012,Agt019,69,77,0
2024-01-14 17:10:00,W2,A14,S25,P110,T89144,67,172,25.37,62.19,O6461,5,186,R016,Agt051,3,86,1
2024-01-14 17:20:00,W3,A08,S19,P101,T96516,162,218,19.28,56.28,O9212,36,460,R005,Agt088,86,97,0
2024-01-14 17:30:00,W1,A19,S17,P183,T25459,138,154,25.29,43.53,O7258,41,54,R035,Agt041,1,81,0
2024-01-14 17:40:00,W2,A04,S20,P191,T23774,139,254,19.7,53.28,O4159,21,142,R023,Agt037,98,54,0
2024-01-14 17:50:00,W3,A15,S17,P189,T10896,134,297,23.21,59.06,O8274,43,447,R016,Agt015,34,16,0
2024-01-14 18:00:00,W2,A12,S13,P128,T44212,183,183,21.87,37.46,O8384,31,238,R025,Agt032,19,80,0
2024-01-14 18:10:00,W3,A08,S01,P113,T89216,140,181,18.08,41.55,O3242,40,249,R007,Agt013,19,110,0
2024-01-14 18:20:00,W3,A03,S15,P179,T79783,52,197,26.26,50.08,O6007,8,236,R018,Agt092,50,104,1
2024-01-14 18:30:00,W1,A16,S09,P114,T76085,85,278,24.33,62.33,O6636,21,254,R032,Agt037,65,63,0
2024-01-14 18:40:00,W1,A02,S26,P160,T79789,69,223,24.86,44.98,O6597,8,302,R043,Agt016,23,101,1
2024-01-14 18:50:00,W2,A11,S24,P183,T19315,55,256,18.24,47.04,O5840,21,378,R036,Agt037,110,34,0
2024-01-14 19:00:00,W3,A17,S09,P165,T53557,9,297,20.61,47.37,O8098,47,87,R001,Agt037,18,54,1
2024-01-14 19:10:00,W1,A07,S30,P199,T72152,129,295,23.03,36.62,O8156,44,98,R024,Agt047,81,115,0
2024-01-14 19:20:00,W1,A19,S27,P197,T33586,166,281,20.11,51.83,O9322,14,109,R039,Agt047,95,75,0
2024-01-14 19:30:00,W1,A19,S18,P122,T10481,83,223,24.03,65.01,O1315,3,75,R001,Agt001,5,82,0
2024-01-14 19:40:00,W2,A01,S12,P149,T10700,24,156,22.28,66.76,O1870,47,375,R035,Agt048,83,12,0
2024-01-14 19:50:00,W3,A15,S27,P160,T61257,138,289,26.3,61.64,O8948,13,245,R026,Agt053,96,99,0
2024-01-14 20:00:00,W2,A01,S23,P158,T31243,197,202,21.15,44.56,O6440,8,406,R020,Agt035,88,16,0
2024-01-14 20:10:00,W1,A07,S02,P189,T68363,11,266,18.49,36.7,O4876,10,298,R025,Agt099,47,31,1
2024-01-14 20:20:00,W3,A17,S27,P127,T15538,150,162,27.66,64.58,O9414,32,227,R049,Agt082,96,94,0
2024-01-14 20:30:00,W1,A19,S12,P182,T95045,17,245,22.69,55.4,O8874,29,57,R040,Agt067,84,53,1
2024-01-14 20:40:00,W3,A10,S23,P126,T66477,15,220,25.43,48.01,O2449,20,347,R019,Agt093,75,82,1
2024-01-14 20:50:00,W3,A03,S07,P140,T59275,60,229,27.57,39.5,O6428,23,61,R018,Agt079,18,50,0
2024-01-14 21:00:00,W1,A13,S14,P132,T61644,189,270,19.19,41.35,O7163,16,116,R003,Agt046,15,82,0
2024-01-14 21:10:00,W2,A13,S19,P134,T73200,122,166,20.67,69.96,O1750,45,382,R027,Agt038,74,42,0
2024-01-14 21:20:00,W3,A16,S18,P129,T41317,188,252,18.21,56.5,O3420,47,117,R019,Agt097,72,72,0
2024-01-14 21:30:00,W3,A05,S15,P188,T39171,66,275,25.82,64.54,O9154,7,289,R019,Agt068,67,25,0
2024-01-14 21:40:00,W2,A10,S23,P144,T36051,163,233,25.38,63.33,O2927,46,306,R033,Agt012,50,51,0
2024-01-14 21:50:00,W1,A18,S28,P141,T67979,169,266,25.14,60.27,O7478,10,68,R044,Agt065,62,97,0
2024-01-14 22:00:00,W2,A01,S20,P136,T32415,15,229,23.94,57.82,O7996,11,212,R042,Agt040,41,107,1
2024-01-14 22:10:00,W1,A07,S28,P177,T15018,151,265,26.75,41.59,O9832,14,334,R003,Agt049,91,101,0
2024-01-14 22:20:00,W1,A02,S05,P141,T49620,139,213,21.42,46.57,O5651,33,173,R008,Agt044,30,10,0
2024-01-14 22:30:00,W2,A09,S12,P156,T60933,34,298,19.63,46.77,O3103,10,105,R046,Agt038,78,61,1
2024-01-14 22:40:00,W3,A04,S06,P134,T20093,10,251,25.42,68.35,O2876,8,141,R009,Agt042,111,110,1
2024-01-14 22:50:00,W2,A08,S04,P168,T24898,97,244,23.52,40.93,O8280,25,106,R034,Agt069,96,14,0
2024-01-14 23:00:00,W3,A06,S13,P191,T81910,38,176,21.17,59.91,O8150,6,472,R041,Agt082,35,43,1
2024-01-14 23:10:00,W3,A04,S23,P118,T48913,157,159,25.14,39.1,O2435,43,419,R041,Agt077,107,62,0
2024-01-14 23:20:00,W1,A08,S17,P113,T29629,52,184,21.82,36.14,O1319,46,439,R039,Agt035,55,13,0
2024-01-14 23:30:00,W3,A08,S24,P170,T27739,153,280,19.82,65.34,O3295,28,89,R047,Agt094,1,22,0
2024-01-14 23:40:00,W1,A14,S23,P122,T19469,25,204,21.78,46.86,O7970,29,86,R014,Agt050,18,85,1
2024-01-14 23:50:00,W3,A01,S09,P176,T86713,145,294,24.25,40.32,O6704,27,29,R045,Agt054,87,99,0
2024-01-15 00:00:00,W3,A03,S22,P138,T84905,121,159,20.05,63.1,O2464,3,467,R042,Agt011,59,54,0
2024-01-15 00:10:00,W3,A06,S11,P157,T95974,11,257,23.28,62.24,O5004,47,458,R038,Agt093,46,88,1
2024-01-15 00:20:00,W1,A18,S05,P132,T86547,195,294,21.22,65.23,O7587,7,197,R018,Agt041,44,113,0
2024-01-15 00:30:00,W2,A09,S17,P112,T91202,25,297,21.74,43.26,O9976,2,317,R024,Agt083,43,54,1
2024-01-15 00:40:00,W1,A07,S08,P177,T19853,9,265,18.22,63.47,O9105,5,228,R031,Agt065,110,18,1
2024-01-15 00:50:00,W2,A08,S01,P134,T89097,32,232,23.84,59.69,O9588,30,437,R040,Agt040,82,74,1
2024-01-15 01:00:00,W3,A11,S04,P158,T40513,50,176,21.22,55.14,O5558,14,336,R041,Agt082,77,94,1
2024-01-15 01:10:00,W3,A05,S13,P136,T11438,50,167,25.44,37.56,O4628,43,345,R035,Agt014,40,32,0
2024-01-15 01:20:00,W3,A05,S20,P150,T50518,75,268,27.88,57.09,O1609,23,151,R046,Agt036,18,94,1
2024-01-15 01:30:00,W1,A07,S11,P144,T62359,118,246,22.43,45.42,O5280,17,203,R029,Agt038,62,71,0
2024-01-15 01:40:00,W2,A06,S15,P109,T43459,79,238,25.86,49.12,O9294,48,469,R019,Agt045,21,80,1
2024-01-15 01:50:00,W2,A09,S03,P137,T75590,38,295,25.33,52.09,O7069,9,37,R036,Agt065,100,81,1
2024-01-15 02:00:00,W2,A03,S01,P102,T49618,112,265,23.94,45.22,O8915,30,495,R040,Agt019,49,83,0
2024-01-15 02:10:00,W2,A14,S19,P133,T22211,181,219,21.31,40.6,O7392,10,375,R028,Agt066,87,35,0
2024-01-15 02:20:00,W3,A10,S24,P185,T18357,120,277,20.11,68.16,O2784,35,60,R005,Agt096,91,44,0
2024-01-15 02:30:00,W2,A14,S25,P184,T87587,45,194,22.22,65.12,O4985,42,204,R027,Agt044,19,105,1
2024-01-15 02:40:00,W1,A04,S12,P103,T76981,152,283,25.11,51.64,O8481,5,205,R031,Agt079,57,35,0
2024-01-15 02:50:00,W2,A15,S16,P129,T94622,127,269,27.91,52.77,O4082,8,158,R018,Agt078,28,34,0
2024-01-15 03:00:00,W3,A08,S03,P154,T86444,93,263,23.97,63.51,O8695,40,300,R005,Agt048,83,101,1
2024-01-15 03:10:00,W2,A20,S29,P141,T52538,122,204,24.6,46.04,O4894,13,482,R018,Agt060,89,13,0
2024-01-15 03:20:00,W2,A08,S13,P101,T85082,151,183,20.58,54.35,O9190,12,362,R009,Agt047,77,75,0
2024-01-15 03:30:00,W2,A12,S07,P104,T70170,88,258,19.03,54.35,O2529,5,44,R014,Agt024,36,20,0
2024-01-15 03:40:00,W1,A12,S12,P144,T78430,60,192,19.06,40.56,O8861,12,249,R044,Agt075,54,12,0
2024-01-15 03:50:00,W3,A20,S16,P197,T21426,199,296,18.11,47.96,O5300,20,190,R017,Agt073,28,105,0
2024-01-15 04:00:00,W3,A06,S26,P170,T46465,112,182,20.52,67.7,O4114,48,228,R007,Agt033,74,95,0
2024-01-15 04:10:00,W2,A09,S03,P145,T89383,87,150,18.69,37.82,O7970,1,234,R013,Agt023,99,31,0
2024-01-15 04:20:00,W2,A17,S25,P133,T38051,81,173,23.01,60.8,O8759,38,337,R042,Agt043,4,68,0
2024-01-15 04:30:00,W3,A18,S20,P167,T84846,117,256,26.39,64.94,O1492,5,327,R018,Agt047,102,67,0
2024-01-15 04:40:00,W2,A02,S06,P120,T78286,166,199,19.51,63.93,O9037,3,444,R029,Agt022,58,54,0
2024-01-15 04:50:00,W2,A07,S06,P176,T35964,152,226,26.7,57.58,O2826,37,42,R033,Agt096,44,75,0
2024-01-15 05:00:00,W2,A13,S09,P107,T43589,27,298,23.51,47.26,O3615,35,218,R015,Agt050,22,99,1
2024-01-15 05:10:00,W3,A15,S25,P145,T41031,13,257,24.32,58.19,O5542,2,309,R036,Agt069,108,16,1
2024-01-15 05:20:00,W1,A04,S26,P110,T38774,193,204,25.05,61.8,O7238,11,207,R019,Agt067,33,93,0
2024-01-15 05:30:00,W1,A19,S03,P164,T20472,103,248,27.92,51.64,O3130,28,53,R031,Agt034,31,90,0
2024-01-15 05:40:00,W3,A13,S05,P161,T99676,40,198,22.67,55.69,O7898,16,403,R045,Agt033,86,78,1
2024-01-15 05:50:00,W3,A04,S25,P121,T61621,176,243,23.7,48.48,O9993,4,266,R027,Agt026,6,93,0
2024-01-15 06:00:00,W1,A04,S17,P134,T85514,184,286,18.52,43.21,O4240,19,463,R023,Agt053,36,108,0
2024-01-15 06:10:00,W2,A14,S09,P182,T95385,150,272,18.8,66.62,O3073,19,257,R013,Agt083,68,15,0
2024-01-15 06:20:00,W2,A09,S23,P139,T58876,107,225,20.0,58.4,O8627,1,58,R006,Agt030,25,30,0
2024-01-15 06:30:00,W2,A12,S28,P121,T74017,154,185,20.91,66.78,O9030,3,317,R005,Agt042,96,103,0
2024-01-15 06:40:00,W3,A08,S14,P107,T45743,23,168,18.86,47.72,O6753,34,332,R027,Agt049,8,107,1
2024-01-15 06:50:00,W2,A01,S25,P148,T42765,96,229,27.95,50.78,O8352,3,41,R039,Agt017,16,32,0
2024-01-15 07:00:00,W3,A02,S19,P124,T19780,163,226,18.28,57.33,O8228,48,233,R033,Agt043,46,79,0
2024-01-15 07:10:00,W3,A07,S28,P169,T97880,113,270,25.43,68.05,O6788,17,169,R025,Agt002,87,95,0
2024-01-15 07:20:00,W2,A20,S26,P115,T18546,152,297,19.3,55.21,O1018,17,165,R038,Agt092,89,52,0
2024-01-15 07:30:00,W3,A11,S16,P137,T87065,8,246,19.75,44.13,O5620,28,93,R020,Agt039,63,115,1
2024-01-15 07:40:00,W1,A04,S18,P177,T92198,8,235,26.46,67.04,O3257,23,81,R036,Agt005,110,40,1
2024-01-15 07:50:00,W3,A13,S11,P121,T15817,38,215,20.91,63.82,O5063,12,170,R047,Agt067,31,84,1
2024-01-15 08:00:00,W1,A16,S02,P151,T38692,8,258,25.05,54.7,O8086,48,179,R040,Agt036,95,85,1
2024-01-15 08:10:00,W2,A18,S15,P171,T79017,6,272,24.43,60.85,O1929,18,78,R019,Agt004,60,81,1
2024-01-15 08:20:00,W1,A08,S11,P106,T56535,144,233,25.72,48.37,O4457,37,223,R008,Agt053,30,25,0
2024-01-15 08:30:00,W2,A01,S27,P176,T43556,32,245,18.09,52.12,O4427,12,97,R010,Agt067,21,30,0
2024-01-15 08:40:00,W2,A16,S15,P184,T82437,38,271,21.21,53.23,O3258,19,397,R007,Agt083,26,10,0
2024-01-15 08:50:00,W2,A02,S21,P159,T73993,79,210,25.4,67.63,O3013,42,477,R027,Agt095,4,65,0
2024-01-15 09:00:00,W3,A17,S19,P131,T20090,162,297,23.97,61.77,O2892,22,181,R031,Agt064,101,54,0
2024-01-15 09:10:00,W1,A15,S06,P174,T25910,34,231,24.74,38.69,O4874,29,404,R041,Agt021,100,78,1
2024-01-15 09:20:00,W3,A18,S01,P183,T45925,85,265,22.23,37.66,O3089,47,93,R011,Agt035,65,45,0
2024-01-15 09:30:00,W1,A06,S27,P106,T61436,17,153,20.31,48.89,O8476,20,81,R019,Agt082,98,27,1
2024-01-15 09:40:00,W1,A05,S04,P186,T75457,58,200,18.55,63.93,O5833,21,64,R009,Agt017,19,22,0
2024-01-15 09:50:00,W2,A04,S19,P173,T65064,99,243,18.9,63.12,O9113,4,380,R028,Agt057,73,47,0
2024-01-15 10:00:00,W1,A12,S18,P142,T18804,35,239,21.24,52.41,O2907,44,286,R049,Agt071,72,101,1
2024-01-15 10:10:00,W1,A09,S12,P147,T33515,91,289,19.39,39.46,O1176,25,154,R020,Agt064,77,47,0
2024-01-15 10:20:00,W3,A14,S06,P194,T51418,171,279,18.62,43.12,O6940,22,223,R038,Agt062,86,36,0
2024-01-15 10:30:00,W2,A09,S22,P100,T11092,184,272,18.19,54.38,O5529,13,178,R026,Agt093,95,23,0
2024-01-15 10:40:00,W2,A16,S07,P193,T98224,70,230,24.21,53.88,O3676,14,225,R049,Agt057,23,31,0
2024-01-15 10:50:00,W1,A15,S10,P186,T57526,64,278,20.78,58.62,O1949,31,145,R006,Agt059,18,11,0
2024-01-15 11:00:00,W2,A17,S12,P154,T93076,184,200,27.55,51.04,O3879,10,53,R012,Agt029,94,65,0
2024-01-15 11:10:00,W1,A01,S10,P192,T73237,183,268,27.32,53.17,O2372,35,313,R039,Agt063,103,41,0
2024-01-15 11:20:00,W2,A03,S22,P134,T49547,48,183,20.66,35.4,O7962,16,113,R025,Agt083,39,81,1
2024-01-15 11:30:00,W3,A06,S10,P108,T17022,33,287,25.86,67.58,O7632,32,247,R030,Agt050,33,42,1
2024-01-15 11:40:00,W3,A06,S06,P181,T35578,158,219,23.5,58.86,O2560,2,209,R019,Agt082,67,77,0
2024-01-15 11:50:00,W1,A04,S18,P110,T23966,146,215,27.33,54.17,O1688,38,196,R013,Agt084,116,113,0
2024-01-15 12:00:00,W2,A18,S27,P149,T36147,60,276,22.8,56.2,O2223,36,323,R030,Agt080,30,112,1
2024-01-15 12:10:00,W2,A06,S20,P149,T35343,146,189,24.72,52.14,O4377,34,71,R043,Agt060,102,13,0
2024-01-15 12:20:00,W2,A13,S23,P151,T70610,9,152,22.1,36.89,O1689,30,473,R046,Agt004,79,11,1
2024-01-15 12:30:00,W2,A10,S12,P148,T44184,13,212,24.54,35.54,O3149,38,99,R021,Agt088,29,27,1
2024-01-15 12:40:00,W3,A07,S14,P158,T70174,141,233,24.4,46.48,O2734,44,450,R006,Agt045,113,65,0
2024-01-15 12:50:00,W1,A14,S18,P182,T60121,75,210,23.79,52.86,O2582,41,227,R035,Agt091,86,95,1
2024-01-15 13:00:00,W1,A02,S29,P168,T37627,79,296,21.61,48.33,O6988,6,60,R032,Agt045,99,119,1
2024-01-15 13:10:00,W1,A09,S26,P109,T63655,140,150,24.77,69.98,O5241,2,467,R043,Agt076,103,106,0
2024-01-15 13:20:00,W1,A03,S13,P188,T45746,147,195,18.71,54.59,O6730,5,330,R049,Agt021,18,35,0
2024-01-15 13:30:00,W3,A08,S22,P181,T39959,151,283,25.4,60.63,O7402,8,181,R047,Agt085,94,64,0
2024-01-15 13:40:00,W3,A01,S27,P172,T10227,165,266,23.7,56.31,O7737,28,176,R007,Agt036,101,17,0
2024-01-15 13:50:00,W2,A13,S17,P190,T63488,89,295,19.42,55.49,O3500,20,163,R003,Agt066,59,85,0
2024-01-15 14:00:00,W1,A08,S13,P198,T72813,54,286,20.05,49.5,O7612,17,337,R039,Agt089,15,42,0
2024-01-15 14:10:00,W3,A08,S19,P182,T68322,32,197,18.56,45.33,O9672,15,85,R025,Agt090,100,55,1
2024-01-15 14:20:00,W1,A19,S04,P195,T33217,151,259,18.42,64.89,O7411,11,131,R020,Agt093,12,51,0
2024-01-15 14:30:00,W2,A08,S21,P174,T99190,92,199,18.39,62.19,O8029,27,389,R044,Agt002,76,24,0
2024-01-15 14:40:00,W1,A05,S02,P153,T97512,171,244,26.66,46.15,O3688,1,130,R035,Agt066,117,69,0
2024-01-15 14:50:00,W3,A16,S03,P132,T85450,103,160,26.16,57.41,O4680,16,234,R007,Agt018,83,50,0
2024-01-15 15:00:00,W1,A04,S10,P177,T80905,165,260,25.95,41.8,O3851,16,269,R036,Agt005,51,75,0
2024-01-15 15:10:00,W3,A05,S29,P145,T20880,55,229,23.46,61.11,O1181,20,450,R022,Agt058,36,76,1
2024-01-15 15:20:00,W2,A08,S15,P141,T43897,170,247,22.86,60.27,O3022,12,445,R018,Agt092,33,112,0
2024-01-15 15:30:00,W3,A05,S23,P161,T63177,62,193,22.62,52.37,O1755,4,399,R026,Agt024,54,70,1
2024-01-15 15:40:00,W2,A01,S10,P108,T87744,94,266,25.06,39.63,O7822,21,253,R017,Agt039,89,19,0
2024-01-15 15:50:00,W2,A03,S01,P167,T49717,68,163,21.44,56.84,O4272,36,214,R038,Agt050,25,111,1
2024-01-15 16:00:00,W2,A19,S29,P160,T37522,7,271,19.05,53.75,O3761,26,58,R041,Agt059,27,87,1
2024-01-15 16:10:00,W3,A06,S10,P133,T59685,157,217,25.94,51.88,O7212,14,23,R021,Agt026,100,32,0
2024-01-15 16:20:00,W2,A04,S11,P173,T71830,18,249,25.68,56.27,O7181,14,395,R010,Agt010,55,46,1
2024-01-15 16:30:00,W1,A07,S27,P144,T35404,12,226,21.22,54.34,O5101,31,489,R021,Agt032,47,35,1
2024-01-15 16:40:00,W1,A02,S16,P174,T33998,134,255,26.26,67.21,O2353,1,439,R046,Agt098,63,49,0
2024-01-15 16:50:00,W3,A02,S21,P161,T10066,53,184,23.11,40.26,O3003,5,216,R048,Agt017,99,117,1
2024-01-15 17:00:00,W2,A10,S16,P158,T44180,137,188,25.97,39.25,O2426,3,348,R016,Agt001,54,94,0
2024-01-15 17:10:00,W1,A15,S17,P156,T23247,48,243,25.79,46.3,O9723,36,180,R021,Agt099,20,90,1
2024-01-15 17:20:00,W3,A15,S18,P119,T20458,66,250,19.84,58.28,O8778,12,397,R007,Agt058,118,13,0
2024-01-15 17:30:00,W1,A16,S30,P194,T73424,117,174,21.39,63.52,O8948,48,375,R030,Agt029,72,22,0
2024-01-15 17:40:00,W1,A05,S21,P190,T86911,142,167,26.59,53.29,O4761,31,480,R015,Agt067,66,12,0
